dataset,target_type,target_item,victim_model,method,attack_size,recall20
yoochoose1_64,unpopular,8637,mdhg,DPSBR,0.005,0.208826791656231
yoochoose1_64,unpopular,8637,miasrec,DPSBR,0.005,0.20381766789509465
yoochoose1_64,unpopular,8637,srgnn,DPSBR,0.005,0.24364020179612866
yoochoose1_64,unpopular,8637,tron,DPSBR,0.005,0.8057831238907911
yoochoose1_64,unpopular,8637,wearec,DPSBR,0.005,0.06313284911803642
yoochoose1_64,unpopular,8829,freqrec,DPSBR,0.005,0.02397223514258113
yoochoose1_64,unpopular,8829,mdhg,DPSBR,0.005,0.22283444845969444
yoochoose1_64,unpopular,8829,miasrec,DPSBR,0.005,0.24501771083044116
yoochoose1_64,unpopular,8829,srgnn,DPSBR,0.005,0.2398833589752764
yoochoose1_64,unpopular,8829,tron,DPSBR,0.005,0.7641754656436549
yoochoose1_64,unpopular,8829,wearec,DPSBR,0.005,0.03479552041217933
diginetica,popular,11103,freqrec,TC-SACP-C,0.03,0.07934864767162904
diginetica,popular,11103,mdhg,TC-SACP-C,0.03,0.00027933878865555884
diginetica,popular,11103,miasrec,TC-SACP-C,0.03,0.8969568503729994
diginetica,popular,11103,srgnn,TC-SACP-C,0.03,0.6540471260968156
diginetica,popular,11103,tron,TC-SACP-C,0.03,0.18748562226823096
diginetica,popular,11103,wearec,TC-SACP-C,0.03,0.27332478885273914
diginetica,popular,1440,freqrec,TC-SACP-C,0.03,0.08434388248052845
diginetica,popular,1440,mdhg,TC-SACP-C,0.03,0.0001807486279535969
diginetica,popular,1440,miasrec,TC-SACP-C,0.03,0.7854185152321799
diginetica,popular,1440,srgnn,TC-SACP-C,0.03,0.6490025962075652
diginetica,popular,1440,tron,TC-SACP-C,0.03,0.1695586447139242
diginetica,popular,1440,wearec,TC-SACP-C,0.03,0.32007295671891944
diginetica,popular,14514,freqrec,TC-SACP-C,0.03,0.09377567452101614
diginetica,popular,14514,mdhg,TC-SACP-C,0.03,0.0002629070952052319
diginetica,popular,14514,miasrec,TC-SACP-C,0.03,0.8289789345689966
diginetica,popular,14514,srgnn,TC-SACP-C,0.03,0.623664924907161
diginetica,popular,14514,tron,TC-SACP-C,0.03,0.18010779190903414
diginetica,popular,14514,wearec,TC-SACP-C,0.03,0.16849058463965297
diginetica,popular,32614,freqrec,TC-SACP-C,0.03,0.09947747214827961
diginetica,popular,32614,mdhg,TC-SACP-C,0.03,0.05925268658187913
diginetica,popular,32614,miasrec,TC-SACP-C,0.03,0.9294587400177462
diginetica,popular,32614,srgnn,TC-SACP-C,0.03,0.6364980774918663
diginetica,popular,32614,tron,TC-SACP-C,0.03,0.34593644220973413
diginetica,popular,32614,wearec,TC-SACP-C,0.03,0.27439284892701044
diginetica,popular,3316,freqrec,TC-SACP-C,0.03,0.1207236517795524
diginetica,popular,3316,mdhg,TC-SACP-C,0.03,0.00027933878865555884
diginetica,popular,3316,miasrec,TC-SACP-C,0.03,0.8640770317788952
diginetica,popular,3316,srgnn,TC-SACP-C,0.03,0.6383219954648526
diginetica,popular,3316,tron,TC-SACP-C,0.03,0.163166715961747
diginetica,popular,3316,wearec,TC-SACP-C,0.03,0.27317690361168623
diginetica,popular,39588,freqrec,TC-SACP-C,0.03,0.07479706858588846
diginetica,popular,39588,mdhg,TC-SACP-C,0.03,0.7924348483354694
diginetica,popular,39588,miasrec,TC-SACP-C,0.03,0.7801603733280752
diginetica,popular,39588,srgnn,TC-SACP-C,0.03,0.6644648197443228
diginetica,popular,39588,tron,TC-SACP-C,0.03,0.2946038318709126
diginetica,popular,39588,wearec,TC-SACP-C,0.03,0.26934831903776
diginetica,popular,4092,freqrec,TC-SACP-C,0.03,0.06152026027802426
diginetica,popular,4092,mdhg,TC-SACP-C,0.03,0.00185678135988695
diginetica,popular,4092,miasrec,TC-SACP-C,0.03,0.944625193072398
diginetica,popular,4092,srgnn,TC-SACP-C,0.03,0.6324887442899865
diginetica,popular,4092,tron,TC-SACP-C,0.03,0.2721417069243156
diginetica,popular,4092,wearec,TC-SACP-C,0.03,0.1694271911663216
diginetica,popular,5334,freqrec,TC-SACP-C,0.03,0.09311840678300305
diginetica,popular,5334,mdhg,TC-SACP-C,0.03,0.0001807486279535969
diginetica,popular,5334,miasrec,TC-SACP-C,0.03,0.907785336356765
diginetica,popular,5334,srgnn,TC-SACP-C,0.03,0.6482631700023004
diginetica,popular,5334,tron,TC-SACP-C,0.03,0.19198790627362056
diginetica,popular,5334,wearec,TC-SACP-C,0.03,0.24195668605606493
diginetica,popular,5418,freqrec,TC-SACP-C,0.03,0.12703342206447796
diginetica,popular,5418,mdhg,TC-SACP-C,0.03,0.8262512734562424
diginetica,popular,5418,miasrec,TC-SACP-C,0.03,0.9132077951953729
diginetica,popular,5418,srgnn,TC-SACP-C,0.03,0.6657136284465477
diginetica,popular,5418,tron,TC-SACP-C,0.03,0.19382825594005718
diginetica,popular,5418,wearec,TC-SACP-C,0.03,0.24264681718097866
diginetica,popular,9496,freqrec,TC-SACP-C,0.03,0.08657859278977291
diginetica,popular,9496,mdhg,TC-SACP-C,0.03,0.7719773899898124
diginetica,popular,9496,miasrec,TC-SACP-C,0.03,0.9283085214762233
diginetica,popular,9496,srgnn,TC-SACP-C,0.03,0.6329816950934963
diginetica,popular,9496,tron,TC-SACP-C,0.03,0.2413980084787538
diginetica,popular,9496,wearec,TC-SACP-C,0.03,0.20682572545926584
diginetica,popular,11103,freqrec,CREAT,0.03,0.11638568470866607
diginetica,popular,11103,mdhg,CREAT,0.03,0.00027933878865555884
diginetica,popular,11103,miasrec,CREAT,0.03,0.2699398600019718
diginetica,popular,11103,srgnn,CREAT,0.03,0.26277564165762923
diginetica,popular,11103,tron,CREAT,0.03,0.016727463932432875
diginetica,popular,11103,wearec,CREAT,0.03,0.2887541490025962
diginetica,popular,1440,freqrec,CREAT,0.03,0.12635972263301457
diginetica,popular,1440,mdhg,CREAT,0.03,0.9492260672384896
diginetica,popular,1440,miasrec,CREAT,0.03,0.45407341680633606
diginetica,popular,1440,srgnn,CREAT,0.03,0.41685563114134544
diginetica,popular,1440,tron,CREAT,0.03,0.0030891583686614744
diginetica,popular,1440,wearec,CREAT,0.03,0.2916954221302047
diginetica,popular,14514,freqrec,CREAT,0.03,0.1270498537579283
diginetica,popular,14514,mdhg,CREAT,0.03,0.0006244043511124257
diginetica,popular,14514,miasrec,CREAT,0.03,0.2674422425975221
diginetica,popular,14514,srgnn,CREAT,0.03,0.2656347563179861
diginetica,popular,14514,tron,CREAT,0.03,0.0221006276906898
diginetica,popular,14514,wearec,CREAT,0.03,0.274573597554964
diginetica,popular,32614,freqrec,CREAT,0.03,0.10414407308817247
diginetica,popular,32614,mdhg,CREAT,0.03,0.03810509711130829
diginetica,popular,32614,miasrec,CREAT,0.03,0.2706628545137862
diginetica,popular,32614,srgnn,CREAT,0.03,0.2648460350323704
diginetica,popular,32614,tron,CREAT,0.03,0.04909790002957705
diginetica,popular,32614,wearec,CREAT,0.03,0.31046041605047814
diginetica,popular,3316,freqrec,CREAT,0.03,0.12238325281803543
diginetica,popular,3316,mdhg,CREAT,0.03,0.00027933878865555884
diginetica,popular,3316,miasrec,CREAT,0.03,0.265026783660324
diginetica,popular,3316,srgnn,CREAT,0.03,0.2651418055144763
diginetica,popular,3316,tron,CREAT,0.03,0.01327680830786421
diginetica,popular,3316,wearec,CREAT,0.03,0.3138289132077952
diginetica,popular,39588,freqrec,CREAT,0.03,0.09510664169049263
diginetica,popular,39588,mdhg,CREAT,0.03,0.8979591836734694
diginetica,popular,39588,miasrec,CREAT,0.03,0.4574583456571034
diginetica,popular,39588,srgnn,CREAT,0.03,0.417134969930001
diginetica,popular,39588,tron,CREAT,0.03,0.0005258141904104638
diginetica,popular,39588,wearec,CREAT,0.03,0.20335863814124683
diginetica,popular,4092,freqrec,CREAT,0.03,0.10885996910841632
diginetica,popular,4092,mdhg,CREAT,0.03,0.0005422458838607907
diginetica,popular,4092,miasrec,CREAT,0.03,0.26773801307962797
diginetica,popular,4092,srgnn,CREAT,0.03,0.26206907883926517
diginetica,popular,4092,tron,CREAT,0.03,0.028952643859476157
diginetica,popular,4092,wearec,CREAT,0.03,0.2635479312497946
diginetica,popular,5334,freqrec,CREAT,0.03,0.10731538992408558
diginetica,popular,5334,mdhg,CREAT,0.03,0.9736928587860265
diginetica,popular,5334,miasrec,CREAT,0.03,0.4629793946564133
diginetica,popular,5334,srgnn,CREAT,0.03,0.39873147326563474
diginetica,popular,5334,tron,CREAT,0.03,0.0030398632883104934
diginetica,popular,5334,wearec,CREAT,0.03,0.20084458904334682
diginetica,popular,5418,freqrec,CREAT,0.03,0.11860396332446022
diginetica,popular,5418,mdhg,CREAT,0.03,0.9613855203917315
diginetica,popular,5418,miasrec,CREAT,0.03,0.4520030234315949
diginetica,popular,5418,srgnn,CREAT,0.03,0.43213710605014954
diginetica,popular,5418,tron,CREAT,0.03,0.003532814091820303
diginetica,popular,5418,wearec,CREAT,0.03,0.31818331197213184
diginetica,popular,9496,freqrec,CREAT,0.03,0.11277071214959414
diginetica,popular,9496,mdhg,CREAT,0.03,0.0008380163659666765
diginetica,popular,9496,miasrec,CREAT,0.03,0.45466495777054783
diginetica,popular,9496,srgnn,CREAT,0.03,0.42002694797725854
diginetica,popular,9496,tron,CREAT,0.03,0.0024318906306483945
diginetica,popular,9496,wearec,CREAT,0.03,0.17415951888001577
diginetica,popular,11103,freqrec,TC-SACP-G,0.03,0.11429885964047455
diginetica,popular,11103,mdhg,TC-SACP-G,0.03,0.9993098688750862
diginetica,popular,11103,miasrec,TC-SACP-G,0.03,0.7702849255644286
diginetica,popular,11103,srgnn,TC-SACP-G,0.03,0.550050938249696
diginetica,popular,11103,tron,TC-SACP-G,0.03,0.4776036018272043
diginetica,popular,11103,wearec,TC-SACP-G,0.03,0.30949094613690886
diginetica,popular,1440,freqrec,TC-SACP-G,0.03,0.12647474448716683
diginetica,popular,1440,mdhg,TC-SACP-G,0.03,0.00202109829439022
diginetica,popular,1440,miasrec,TC-SACP-G,0.03,0.7778270728581288
diginetica,popular,1440,srgnn,TC-SACP-G,0.03,0.5648230306615399
diginetica,popular,1440,tron,TC-SACP-G,0.03,0.5017417595057346
diginetica,popular,1440,wearec,TC-SACP-G,0.03,0.21017779092313255
diginetica,popular,14514,freqrec,TC-SACP-G,0.03,0.09942817706792863
diginetica,popular,14514,mdhg,TC-SACP-G,0.03,0.0028262512734562426
diginetica,popular,14514,miasrec,TC-SACP-G,0.03,0.7076308784383318
diginetica,popular,14514,srgnn,TC-SACP-G,0.03,0.5543889053205824
diginetica,popular,14514,tron,TC-SACP-G,0.03,0.42308324295901933
diginetica,popular,14514,wearec,TC-SACP-G,0.03,0.2692661605705084
diginetica,popular,32614,freqrec,TC-SACP-G,0.03,0.10236945019553716
diginetica,popular,32614,mdhg,TC-SACP-G,0.03,0.001906076440237931
diginetica,popular,32614,miasrec,TC-SACP-G,0.03,0.7473462815077722
diginetica,popular,32614,srgnn,TC-SACP-G,0.03,0.5688816589437707
diginetica,popular,32614,tron,TC-SACP-G,0.03,0.46662723060238587
diginetica,popular,32614,wearec,TC-SACP-G,0.03,0.18615465509875448
diginetica,popular,3316,freqrec,TC-SACP-G,0.03,0.08922409543527555
diginetica,popular,3316,mdhg,TC-SACP-G,0.03,0.001577442571231391
diginetica,popular,3316,miasrec,TC-SACP-G,0.03,0.7551349042032272
diginetica,popular,3316,srgnn,TC-SACP-G,0.03,0.5204903217325577
diginetica,popular,3316,tron,TC-SACP-G,0.03,0.48148148148148145
diginetica,popular,3316,wearec,TC-SACP-G,0.03,0.35725787899700945
diginetica,popular,39588,freqrec,TC-SACP-G,0.03,0.09507377830359197
diginetica,popular,39588,mdhg,TC-SACP-G,0.03,1
diginetica,popular,39588,miasrec,TC-SACP-G,0.03,0.6836241743074041
diginetica,popular,39588,srgnn,TC-SACP-G,0.03,0.5441848236879293
diginetica,popular,39588,tron,TC-SACP-G,0.03,0.47489237240790033
diginetica,popular,39588,wearec,TC-SACP-G,0.03,0.19821551809129448
diginetica,popular,4092,freqrec,TC-SACP-G,0.03,0.08970061454533504
diginetica,popular,4092,mdhg,TC-SACP-G,0.03,0.9992770054881857
diginetica,popular,4092,miasrec,TC-SACP-G,0.03,0.7546255217062671
diginetica,popular,4092,srgnn,TC-SACP-G,0.03,0.5509711130829144
diginetica,popular,4092,tron,TC-SACP-G,0.03,0.4526438594761576
diginetica,popular,4092,wearec,TC-SACP-G,0.03,0.2510434125340958
diginetica,popular,5334,freqrec,TC-SACP-G,0.03,0.0840809753853232
diginetica,popular,5334,mdhg,TC-SACP-G,0.03,0.001593874264681718
diginetica,popular,5334,miasrec,TC-SACP-G,0.03,0.7501068060074271
diginetica,popular,5334,srgnn,TC-SACP-G,0.03,0.5429853100660554
diginetica,popular,5334,tron,TC-SACP-G,0.03,0.4995070491964902
diginetica,popular,5334,wearec,TC-SACP-G,0.03,0.20233987314732657
diginetica,popular,5418,freqrec,TC-SACP-G,0.03,0.11771665187814256
diginetica,popular,5418,mdhg,TC-SACP-G,0.03,0.0028098195800059155
diginetica,popular,5418,miasrec,TC-SACP-G,0.03,0.7333793420749942
diginetica,popular,5418,srgnn,TC-SACP-G,0.03,0.5613395116500707
diginetica,popular,5418,tron,TC-SACP-G,0.03,0.4539255315652831
diginetica,popular,5418,wearec,TC-SACP-G,0.03,0.23209766998586875
diginetica,popular,9496,freqrec,TC-SACP-G,0.03,0.09441651056557888
diginetica,popular,9496,mdhg,TC-SACP-G,0.03,0.9976666995300536
diginetica,popular,9496,miasrec,TC-SACP-G,0.03,0.7723060238588189
diginetica,popular,9496,srgnn,TC-SACP-G,0.03,0.5356403430937593
diginetica,popular,9496,tron,TC-SACP-G,0.03,0.47517171119655593
diginetica,popular,9496,wearec,TC-SACP-G,0.03,0.33134509842584375
diginetica,popular,11103,freqrec,Poisoning-SSL,0.03,0.1188340070327648
diginetica,popular,11103,mdhg,Poisoning-SSL,0.03,0.9957934864767163
diginetica,popular,11103,miasrec,Poisoning-SSL,0.03,0.392865358703868
diginetica,popular,11103,srgnn,Poisoning-SSL,0.03,0.24744487166847415
diginetica,popular,11103,tron,Poisoning-SSL,0.03,0.5331427256893095
diginetica,popular,11103,wearec,Poisoning-SSL,0.03,0.15090867264780308
diginetica,popular,1440,freqrec,Poisoning-SSL,0.03,0.06367281212001709
diginetica,popular,1440,mdhg,Poisoning-SSL,0.03,0.9925235794801012
diginetica,popular,1440,miasrec,Poisoning-SSL,0.03,0.34412895593019815
diginetica,popular,1440,srgnn,Poisoning-SSL,0.03,0.17200696703802293
diginetica,popular,1440,tron,Poisoning-SSL,0.03,0.5744684347168819
diginetica,popular,1440,wearec,Poisoning-SSL,0.03,0.08812317197410365
diginetica,popular,14514,freqrec,Poisoning-SSL,0.03,0.15154950869236583
diginetica,popular,14514,mdhg,Poisoning-SSL,0.03,0.023842387196424463
diginetica,popular,14514,miasrec,Poisoning-SSL,0.03,0.46557560222156497
diginetica,popular,14514,srgnn,Poisoning-SSL,0.03,0.26169114988990766
diginetica,popular,14514,tron,Poisoning-SSL,0.03,0.5229879391370075
diginetica,popular,14514,wearec,Poisoning-SSL,0.03,0.17378158993065826
diginetica,popular,32614,freqrec,Poisoning-SSL,0.03,0.12782214335009365
diginetica,popular,32614,mdhg,Poisoning-SSL,0.03,0.9966150711492326
diginetica,popular,32614,miasrec,Poisoning-SSL,0.03,0.2882611981990864
diginetica,popular,32614,srgnn,Poisoning-SSL,0.03,0.24471721055571988
diginetica,popular,32614,tron,Poisoning-SSL,0.03,0.6031910348680535
diginetica,popular,32614,wearec,Poisoning-SSL,0.03,0.13937362384567353
diginetica,popular,3316,freqrec,Poisoning-SSL,0.03,0.06986756055079037
diginetica,popular,3316,mdhg,Poisoning-SSL,0.03,0.00989187945709685
diginetica,popular,3316,miasrec,Poisoning-SSL,0.03,0.28249367379802165
diginetica,popular,3316,srgnn,Poisoning-SSL,0.03,0.17925334384961714
diginetica,popular,3316,tron,Poisoning-SSL,0.03,0.5260770975056689
diginetica,popular,3316,wearec,Poisoning-SSL,0.03,0.09525452693154557
diginetica,popular,39588,freqrec,Poisoning-SSL,0.03,0.14420454172006966
diginetica,popular,39588,mdhg,Poisoning-SSL,0.03,0.9994906175030399
diginetica,popular,39588,miasrec,Poisoning-SSL,0.03,0.44309704558151763
diginetica,popular,39588,srgnn,Poisoning-SSL,0.03,0.21489368694337638
diginetica,popular,39588,tron,Poisoning-SSL,0.03,0.5788392651746689
diginetica,popular,39588,wearec,Poisoning-SSL,0.03,0.15337342666535214
diginetica,popular,4092,freqrec,Poisoning-SSL,0.03,0.05115186171086792
diginetica,popular,4092,mdhg,Poisoning-SSL,0.03,0.9997042295178941
diginetica,popular,4092,miasrec,Poisoning-SSL,0.03,0.2424167734726741
diginetica,popular,4092,srgnn,Poisoning-SSL,0.03,0.14264353084228862
diginetica,popular,4092,tron,Poisoning-SSL,0.03,0.4087548062703342
diginetica,popular,4092,wearec,Poisoning-SSL,0.03,0.07565151664530546
diginetica,popular,5334,freqrec,Poisoning-SSL,0.03,0.08186269676952906
diginetica,popular,5334,mdhg,Poisoning-SSL,0.03,0.010220513326103388
diginetica,popular,5334,miasrec,Poisoning-SSL,0.03,0.3355680436425778
diginetica,popular,5334,srgnn,Poisoning-SSL,0.03,0.1823917972986296
diginetica,popular,5334,tron,Poisoning-SSL,0.03,0.5860856419862631
diginetica,popular,5334,wearec,Poisoning-SSL,0.03,0.11171908376877321
diginetica,popular,5418,freqrec,Poisoning-SSL,0.03,0.07925005751092708
diginetica,popular,5418,mdhg,Poisoning-SSL,0.03,0.998241808800815
diginetica,popular,5418,miasrec,Poisoning-SSL,0.03,0.3710605014952841
diginetica,popular,5418,srgnn,Poisoning-SSL,0.03,0.19483058924052712
diginetica,popular,5418,tron,Poisoning-SSL,0.03,0.5685201616878636
diginetica,popular,5418,wearec,Poisoning-SSL,0.03,0.10540931348384765
diginetica,popular,9496,freqrec,Poisoning-SSL,0.03,0.05562128232935686
diginetica,popular,9496,mdhg,Poisoning-SSL,0.03,0.9997863879851457
diginetica,popular,9496,miasrec,Poisoning-SSL,0.03,0.1878142561372375
diginetica,popular,9496,srgnn,Poisoning-SSL,0.03,0.14017877682473956
diginetica,popular,9496,tron,Poisoning-SSL,0.03,0.6229254987018962
diginetica,popular,9496,wearec,Poisoning-SSL,0.03,0.06899668079792304
diginetica,popular,11103,freqrec,DPSBR,0.03,0.09037431397679845
diginetica,popular,11103,mdhg,DPSBR,0.03,0.0024976174044497026
diginetica,popular,11103,miasrec,DPSBR,0.03,0.7551349042032272
diginetica,popular,11103,srgnn,DPSBR,0.03,0.5049295080350981
diginetica,popular,11103,tron,DPSBR,0.03,0.434371816359394
diginetica,popular,11103,wearec,DPSBR,0.03,0.40949423247559896
diginetica,popular,1440,freqrec,DPSBR,0.03,0.0918695980807782
diginetica,popular,1440,mdhg,DPSBR,0.03,0.0027440928062046075
diginetica,popular,1440,miasrec,DPSBR,0.03,0.7839067994347497
diginetica,popular,1440,srgnn,DPSBR,0.03,0.48897433369483057
diginetica,popular,1440,tron,DPSBR,0.03,0.3308850110092346
diginetica,popular,1440,wearec,DPSBR,0.03,0.28040684872983007
diginetica,popular,14514,freqrec,DPSBR,0.03,0.10419336816852345
diginetica,popular,14514,mdhg,DPSBR,0.03,0.002859114660356896
diginetica,popular,14514,miasrec,DPSBR,0.03,0.7232409872161425
diginetica,popular,14514,srgnn,DPSBR,0.03,0.5177297972329028
diginetica,popular,14514,tron,DPSBR,0.03,0.40914916691314207
diginetica,popular,14514,wearec,DPSBR,0.03,0.2724539090998718
diginetica,popular,32614,freqrec,DPSBR,0.03,0.0865128660159716
diginetica,popular,32614,mdhg,DPSBR,0.03,0.9968944099378882
diginetica,popular,32614,miasrec,DPSBR,0.03,0.7274803641263269
diginetica,popular,32614,srgnn,DPSBR,0.03,0.4946268362417431
diginetica,popular,32614,tron,DPSBR,0.03,0.4707351539649676
diginetica,popular,32614,wearec,DPSBR,0.03,0.2869795261099609
diginetica,popular,3316,freqrec,DPSBR,0.03,0.11479181044398436
diginetica,popular,3316,mdhg,DPSBR,0.03,0.0025633441782510107
diginetica,popular,3316,miasrec,DPSBR,0.03,0.7605737947352854
diginetica,popular,3316,srgnn,DPSBR,0.03,0.4680074928522133
diginetica,popular,3316,tron,DPSBR,0.03,0.3068618751848565
diginetica,popular,3316,wearec,DPSBR,0.03,0.2361398665746492
diginetica,popular,39588,freqrec,DPSBR,0.03,0.12101942226165828
diginetica,popular,39588,mdhg,DPSBR,0.03,0.9991291202471326
diginetica,popular,39588,miasrec,DPSBR,0.03,0.7378487626934832
diginetica,popular,39588,srgnn,DPSBR,0.03,0.49495547011074964
diginetica,popular,39588,tron,DPSBR,0.03,0.41900818298333825
diginetica,popular,39588,wearec,DPSBR,0.03,0.27587170133753985
diginetica,popular,4092,freqrec,DPSBR,0.03,0.08304577869795261
diginetica,popular,4092,mdhg,DPSBR,0.03,0.0027112294193039534
diginetica,popular,4092,miasrec,DPSBR,0.03,0.7675572644516744
diginetica,popular,4092,srgnn,DPSBR,0.03,0.5015774425712314
diginetica,popular,4092,tron,DPSBR,0.03,0.4985540109763712
diginetica,popular,4092,wearec,DPSBR,0.03,0.22376680140655297
diginetica,popular,5334,freqrec,DPSBR,0.03,0.07045910151500213
diginetica,popular,5334,mdhg,DPSBR,0.03,0.0024811857109993756
diginetica,popular,5334,miasrec,DPSBR,0.03,0.7844326136251603
diginetica,popular,5334,srgnn,DPSBR,0.03,0.4855894048440632
diginetica,popular,5334,tron,DPSBR,0.03,0.4587235860527786
diginetica,popular,5334,wearec,DPSBR,0.03,0.250353281409182
diginetica,popular,5418,freqrec,DPSBR,0.03,0.10616517138256269
diginetica,popular,5418,mdhg,DPSBR,0.03,0.0026126392586019913
diginetica,popular,5418,miasrec,DPSBR,0.03,0.702109829439022
diginetica,popular,5418,srgnn,DPSBR,0.03,0.47075158565841796
diginetica,popular,5418,tron,DPSBR,0.03,0.31971145946301227
diginetica,popular,5418,wearec,DPSBR,0.03,0.20883039206020573
diginetica,popular,9496,freqrec,DPSBR,0.03,0.0893062539025272
diginetica,popular,9496,mdhg,DPSBR,0.03,0.0022511420026947978
diginetica,popular,9496,miasrec,DPSBR,0.03,0.758141904104637
diginetica,popular,9496,srgnn,DPSBR,0.03,0.47446514837819187
diginetica,popular,9496,tron,DPSBR,0.03,0.5629498176082027
diginetica,popular,9496,wearec,DPSBR,0.03,0.2590292155509547
diginetica,unpopular,17290,freqrec,TC-SACP-C,0.03,0.09505734661014165
diginetica,unpopular,17290,mdhg,TC-SACP-C,0.03,0.8192842354333038
diginetica,unpopular,17290,miasrec,TC-SACP-C,0.03,0.8951986591738145
diginetica,unpopular,17290,srgnn,TC-SACP-C,0.03,0.6401130500509382
diginetica,unpopular,17290,tron,TC-SACP-C,0.03,0.22633014558480397
diginetica,unpopular,17290,wearec,TC-SACP-C,0.03,0.2899536626244701
diginetica,unpopular,20222,freqrec,TC-SACP-C,0.03,0.0980807782050018
diginetica,unpopular,20222,mdhg,TC-SACP-C,0.03,0.00011502185415228893
diginetica,unpopular,20222,miasrec,TC-SACP-C,0.03,0.7420224128298663
diginetica,unpopular,20222,srgnn,TC-SACP-C,0.03,0.6479345361332939
diginetica,unpopular,20222,tron,TC-SACP-C,0.03,0.27110651023694504
diginetica,unpopular,20222,wearec,TC-SACP-C,0.03,0.20279996056393573
diginetica,unpopular,21325,freqrec,TC-SACP-C,0.03,0.10744684347168819
diginetica,unpopular,21325,mdhg,TC-SACP-C,0.03,0.00019718032140392388
diginetica,unpopular,21325,miasrec,TC-SACP-C,0.03,0.8657694962042788
diginetica,unpopular,21325,srgnn,TC-SACP-C,0.03,0.6413947221400638
diginetica,unpopular,21325,tron,TC-SACP-C,0.03,0.222813763186434
diginetica,unpopular,21325,wearec,TC-SACP-C,0.03,0.20799237569423903
diginetica,unpopular,23414,freqrec,TC-SACP-C,0.03,0.09106444510171219
diginetica,unpopular,23414,mdhg,TC-SACP-C,0.03,0.0009037431397679844
