dataset,target_type,target_item,victim_model,metric,k,value,method
yoochoose1_64,popular,10195,srgnn,mrr,50,0.06306070522458196,TC-SACP-G w/o Sur.
yoochoose1_64,popular,10195,tron,recall,10,0.5206245630389187,TC-SACP-G w/o Sur.
yoochoose1_64,popular,10195,tron,recall,20,0.6957496011329617,TC-SACP-G w/o Sur.
yoochoose1_64,popular,10195,tron,recall,30,0.7854543498915441,TC-SACP-G w/o Sur.
yoochoose1_64,popular,10195,tron,recall,40,0.8347883763870714,TC-SACP-G w/o Sur.
yoochoose1_64,popular,10195,tron,recall,50,0.8664109137192335,TC-SACP-G w/o Sur.
yoochoose1_64,popular,10195,tron,mrr,10,0.1839006180127131,TC-SACP-G w/o Sur.
yoochoose1_64,popular,10195,tron,mrr,20,0.19610440298162787,TC-SACP-G w/o Sur.
yoochoose1_64,popular,10195,tron,mrr,30,0.19973473550923881,TC-SACP-G w/o Sur.
yoochoose1_64,popular,10195,tron,mrr,40,0.20114648595414464,TC-SACP-G w/o Sur.
yoochoose1_64,popular,10195,tron,mrr,50,0.20185045911058042,TC-SACP-G w/o Sur.
yoochoose1_64,popular,10195,wearec,recall,10,0.03384736484310709,TC-SACP-G w/o Sur.
yoochoose1_64,popular,10195,wearec,recall,20,0.2588643600844395,TC-SACP-G w/o Sur.
yoochoose1_64,popular,10195,wearec,recall,30,0.38162367168771694,TC-SACP-G w/o Sur.
yoochoose1_64,popular,10195,wearec,recall,40,0.49268310136319726,TC-SACP-G w/o Sur.
yoochoose1_64,popular,10195,wearec,recall,50,0.594511431536012,TC-SACP-G w/o Sur.
yoochoose1_64,popular,10195,wearec,mrr,10,0.004999511582036895,TC-SACP-G w/o Sur.
yoochoose1_64,popular,10195,wearec,mrr,20,0.019779854220384002,TC-SACP-G w/o Sur.
yoochoose1_64,popular,10195,wearec,mrr,30,0.024718904098505814,TC-SACP-G w/o Sur.
yoochoose1_64,popular,10195,wearec,mrr,40,0.027877894970346533,TC-SACP-G w/o Sur.
yoochoose1_64,popular,10195,wearec,mrr,50,0.030129987955970883,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33407,freqrec,recall,10,0.009767791334215892,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33407,freqrec,recall,20,0.14224122508855416,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33407,freqrec,recall,30,0.27063580092310996,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33407,freqrec,recall,40,0.3628036781280189,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33407,freqrec,recall,50,0.4581917063222298,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33407,freqrec,mrr,10,0.001396307446613361,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33407,freqrec,mrr,20,0.009544754489552217,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33407,freqrec,mrr,30,0.014684264279038219,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33407,freqrec,mrr,40,0.017317091209377043,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33407,freqrec,mrr,50,0.019422503044422838,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33407,mdhg,recall,10,0.06950159218576693,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33407,mdhg,recall,20,0.20471215428101183,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33407,mdhg,recall,30,0.2731582525313965,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33407,mdhg,recall,40,0.3288668646463201,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33407,mdhg,recall,50,0.383394754731833,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33407,mdhg,mrr,10,0.012029081314207794,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33407,mdhg,mrr,20,0.0218516212522496,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33407,mdhg,mrr,30,0.024585479697589358,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33407,mdhg,mrr,40,0.026164637642935026,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33407,mdhg,mrr,50,0.027355625109453715,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33407,miasrec,recall,10,0.166302908869727,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33407,miasrec,recall,20,0.39291208987799203,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33407,miasrec,recall,30,0.5362445883573652,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33407,miasrec,recall,40,0.6188235715052417,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33407,miasrec,recall,50,0.6812408315145444,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33407,miasrec,mrr,10,0.03039461189797517,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33407,miasrec,mrr,20,0.04633774355463294,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33407,miasrec,mrr,30,0.052120375418431564,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33407,miasrec,mrr,40,0.054479405478594194,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33407,miasrec,mrr,50,0.05586716132758277,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33407,srgnn,recall,10,0.1968764535403771,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33407,srgnn,recall,20,0.3740026476797023,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33407,srgnn,recall,30,0.48420337042470213,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33407,srgnn,recall,40,0.5824179755984114,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33407,srgnn,recall,50,0.6669469390675874,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33407,srgnn,mrr,10,0.045733626497696765,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33407,srgnn,mrr,20,0.05786522553028001,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33407,srgnn,mrr,30,0.06226731644359508,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33407,srgnn,mrr,40,0.06506085381854695,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33407,srgnn,mrr,50,0.0669301454548941,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33407,tron,recall,10,0.5590950648046896,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33407,tron,recall,20,0.7082623738414929,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33407,tron,recall,30,0.779628202140437,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33407,tron,recall,40,0.8175609056522597,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33407,tron,recall,50,0.8478568739580159,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33407,tron,mrr,10,0.19993976090457097,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33407,tron,mrr,20,0.2104151418808415,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33407,tron,mrr,30,0.21330490580497236,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33407,tron,mrr,40,0.21439154569839683,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33407,tron,mrr,50,0.21505980660649135,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33407,wearec,recall,10,0.03440194640237575,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33407,wearec,recall,20,0.2497763784035207,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33407,wearec,recall,30,0.3714980857991341,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33407,wearec,recall,40,0.47708325879280117,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33407,wearec,recall,50,0.5734910014669576,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33407,wearec,mrr,10,0.0044924726840895575,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33407,wearec,mrr,20,0.01888905456924625,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33407,wearec,mrr,30,0.023775658998761162,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33407,wearec,mrr,40,0.026806187497063552,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33407,wearec,mrr,50,0.02895084340481276,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33497,freqrec,recall,10,0.011377866828866864,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33497,freqrec,recall,20,0.11653368635729364,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33497,freqrec,recall,30,0.2520125943683137,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33497,freqrec,recall,40,0.3639307309742746,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33497,freqrec,recall,50,0.4661168557014562,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33497,freqrec,mrr,10,0.001679994513816833,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33497,freqrec,mrr,20,0.007881141331883158,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33497,freqrec,mrr,30,0.013341818826715094,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33497,freqrec,mrr,40,0.016531052838544304,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33497,freqrec,mrr,50,0.018774445693571833,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33497,mdhg,recall,10,0.08383126408816058,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33497,mdhg,recall,20,0.19481913485276753,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33497,mdhg,recall,30,0.2551790761744606,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33497,mdhg,recall,40,0.31754266700060824,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33497,mdhg,recall,50,0.37888654334681027,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33497,mdhg,mrr,10,0.014132082699383855,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33497,mdhg,mrr,20,0.022218229763819215,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33497,mdhg,mrr,30,0.02460964617534161,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33497,mdhg,mrr,40,0.02636488309122411,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33497,mdhg,mrr,50,0.027712193513627154,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33497,miasrec,recall,10,0.1800064403019786,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33497,miasrec,recall,20,0.4079036817059644,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33497,miasrec,recall,30,0.5324161866256396,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33497,miasrec,recall,40,0.6120075852445526,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33497,miasrec,recall,50,0.6821710973558982,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33497,miasrec,mrr,10,0.033015776468136124,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33497,miasrec,mrr,20,0.048455741376366955,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33497,miasrec,mrr,30,0.0535206775262762,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33497,miasrec,mrr,40,0.05578682338578688,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33497,miasrec,mrr,50,0.05734241922699473,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33497,srgnn,recall,10,0.18918387062148914,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33497,srgnn,recall,20,0.35260653332856273,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33497,srgnn,recall,30,0.44416615979104795,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33497,srgnn,recall,40,0.5108769544527533,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33497,srgnn,recall,50,0.565082829439336,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33497,srgnn,mrr,10,0.04452539546236995,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33497,srgnn,mrr,20,0.055845697476698,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33497,srgnn,mrr,30,0.05959818012680155,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33497,srgnn,mrr,40,0.06150238961468749,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33497,srgnn,mrr,50,0.0627019006502954,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33497,tron,recall,10,0.7029740243443343,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33497,tron,recall,20,0.8352544682071599,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33497,tron,recall,30,0.8816126776975064,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33497,tron,recall,40,0.9112453614900597,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33497,tron,recall,50,0.9291540433465393,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33497,tron,mrr,10,0.2832206091120097,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33497,tron,mrr,20,0.29270893748891447,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33497,tron,mrr,30,0.29459088280795354,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33497,tron,mrr,40,0.29544106089342126,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33497,tron,mrr,50,0.2958416955679664,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33497,wearec,recall,10,0.0362445883573652,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33497,wearec,recall,20,0.2572363948620702,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33497,wearec,recall,30,0.41715267093634834,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33497,wearec,recall,40,0.5565852087731225,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33497,wearec,recall,50,0.6821532076281799,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33497,wearec,mrr,10,0.010030379881269001,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33497,wearec,mrr,20,0.02449501974511426,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33497,wearec,mrr,30,0.030933642873344658,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33497,wearec,mrr,40,0.03487692735831152,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33497,wearec,mrr,50,0.037668643442126656,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33916,freqrec,recall,10,0.013810869798561666,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33916,freqrec,recall,20,0.15193745751189666,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33916,freqrec,recall,30,0.2764857418870085,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33916,freqrec,recall,40,0.3725356900067981,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33916,freqrec,recall,50,0.4648824644888905,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33916,freqrec,mrr,10,0.002107977853085013,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33916,freqrec,mrr,20,0.010718215693430667,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33916,freqrec,mrr,30,0.015738620048683278,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33916,freqrec,mrr,40,0.018482700538313437,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33916,freqrec,mrr,50,0.02052857279066788,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33916,mdhg,recall,10,0.06277505456366954,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33916,mdhg,recall,20,0.19260080861569287,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33916,mdhg,recall,30,0.26829224659200684,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33916,mdhg,recall,40,0.4301585029875845,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33916,mdhg,recall,50,0.5627392751082329,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33916,mdhg,mrr,10,0.01121398414458989,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33916,mdhg,mrr,20,0.020626929125216503,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33916,mdhg,mrr,30,0.023562257220956447,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33916,mdhg,mrr,40,0.028107822751225482,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33916,mdhg,mrr,50,0.03106493237745925,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33916,miasrec,recall,10,0.0735446706501127,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33916,miasrec,recall,20,0.2273605495724355,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33916,miasrec,recall,30,0.34820566030985006,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33916,miasrec,recall,40,0.4262585423449855,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33916,miasrec,recall,50,0.48957028874020536,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33916,miasrec,mrr,10,0.012339851441429316,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33916,miasrec,mrr,20,0.02256143140202044,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33916,miasrec,mrr,30,0.027448870095502998,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33916,miasrec,mrr,40,0.029677396876849834,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33916,miasrec,mrr,50,0.031077608739300055,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33916,srgnn,recall,10,0.196142974703925,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33916,srgnn,recall,20,0.35965508604959034,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33916,srgnn,recall,30,0.4654907152313142,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33916,srgnn,recall,40,0.5473719989981752,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33916,srgnn,recall,50,0.6190203585101435,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33916,srgnn,mrr,10,0.04653012402976624,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33916,srgnn,mrr,20,0.057839449489355384,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33916,srgnn,mrr,30,0.06213166831245687,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33916,srgnn,mrr,40,0.0644630370328642,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33916,srgnn,mrr,50,0.0660510987293972,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33916,tron,recall,10,0.6085545775594715,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33916,tron,recall,20,0.7446175358084004,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33916,tron,recall,30,0.8255740996360899,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33916,tron,recall,40,0.8784755212161411,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33916,tron,recall,50,0.9081978380510192,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33916,tron,mrr,10,0.25005446985754604,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33916,tron,mrr,20,0.25956531797638,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33916,tron,mrr,30,0.26282189607132556,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33916,tron,mrr,40,0.26433314589331675,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33916,tron,mrr,50,0.2649973663816176,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33916,wearec,recall,10,0.035707896525814874,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33916,wearec,recall,20,0.24968692976492898,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33916,wearec,recall,30,0.37697234248094746,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33916,wearec,recall,40,0.49937385952985797,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33916,wearec,recall,50,0.593831621882715,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33916,wearec,mrr,10,0.01026413899012203,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33916,wearec,mrr,20,0.024446432301523734,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33916,wearec,mrr,30,0.02955097770202759,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33916,wearec,mrr,40,0.03301787548105492,TC-SACP-G w/o Sur.
yoochoose1_64,popular,33916,wearec,mrr,50,0.0350981309203915,TC-SACP-G w/o Sur.
yoochoose1_64,popular,3528,freqrec,recall,10,0.009070091953200472,TC-SACP-G w/o Sur.
yoochoose1_64,popular,3528,freqrec,recall,20,0.1018819993559698,TC-SACP-G w/o Sur.
yoochoose1_64,popular,3528,freqrec,recall,30,0.22287022791513114,TC-SACP-G w/o Sur.
yoochoose1_64,popular,3528,freqrec,recall,40,0.32036924398010663,TC-SACP-G w/o Sur.
yoochoose1_64,popular,3528,freqrec,recall,50,0.4190847615299295,TC-SACP-G w/o Sur.
yoochoose1_64,popular,3528,freqrec,mrr,10,0.0013692669811851178,TC-SACP-G w/o Sur.
yoochoose1_64,popular,3528,freqrec,mrr,20,0.0069530064699582055,TC-SACP-G w/o Sur.
yoochoose1_64,popular,3528,freqrec,mrr,30,0.011740518093387846,TC-SACP-G w/o Sur.
yoochoose1_64,popular,3528,freqrec,mrr,40,0.014487203344090215,TC-SACP-G w/o Sur.
yoochoose1_64,popular,3528,freqrec,mrr,50,0.01666710700652419,TC-SACP-G w/o Sur.
yoochoose1_64,popular,3528,mdhg,recall,10,0.06708647894379048,TC-SACP-G w/o Sur.
yoochoose1_64,popular,3528,mdhg,recall,20,0.20041861962860924,TC-SACP-G w/o Sur.
yoochoose1_64,popular,3528,mdhg,recall,30,0.2699559912698129,TC-SACP-G w/o Sur.
yoochoose1_64,popular,3528,mdhg,recall,40,0.32174675301441913,TC-SACP-G w/o Sur.
yoochoose1_64,popular,3528,mdhg,recall,50,0.37718701921356756,TC-SACP-G w/o Sur.
yoochoose1_64,popular,3528,mdhg,mrr,10,0.011785298278553851,TC-SACP-G w/o Sur.
yoochoose1_64,popular,3528,mdhg,mrr,20,0.021394388245556343,TC-SACP-G w/o Sur.
yoochoose1_64,popular,3528,mdhg,mrr,30,0.024180236890514507,TC-SACP-G w/o Sur.
yoochoose1_64,popular,3528,mdhg,mrr,40,0.025641646161361286,TC-SACP-G w/o Sur.
yoochoose1_64,popular,3528,mdhg,mrr,50,0.026865188324657563,TC-SACP-G w/o Sur.
yoochoose1_64,popular,3528,miasrec,recall,10,0.1742101685212351,TC-SACP-G w/o Sur.
yoochoose1_64,popular,3528,miasrec,recall,20,0.39627535868904074,TC-SACP-G w/o Sur.
yoochoose1_64,popular,3528,miasrec,recall,30,0.5232029768506923,TC-SACP-G w/o Sur.
yoochoose1_64,popular,3528,miasrec,recall,40,0.6030448316576622,TC-SACP-G w/o Sur.
yoochoose1_64,popular,3528,miasrec,recall,50,0.675247772728899,TC-SACP-G w/o Sur.
yoochoose1_64,popular,3528,miasrec,mrr,10,0.03039593233025914,TC-SACP-G w/o Sur.
yoochoose1_64,popular,3528,miasrec,mrr,20,0.04582602721260601,TC-SACP-G w/o Sur.
yoochoose1_64,popular,3528,miasrec,mrr,30,0.050960526450239685,TC-SACP-G w/o Sur.
yoochoose1_64,popular,3528,miasrec,mrr,40,0.053236044515381914,TC-SACP-G w/o Sur.
yoochoose1_64,popular,3528,miasrec,mrr,50,0.054840016664405807,TC-SACP-G w/o Sur.
yoochoose1_64,popular,3528,srgnn,recall,10,0.19499803212995098,TC-SACP-G w/o Sur.
yoochoose1_64,popular,3528,srgnn,recall,20,0.34847400622562524,TC-SACP-G w/o Sur.
yoochoose1_64,popular,3528,srgnn,recall,30,0.4551146731546746,TC-SACP-G w/o Sur.
yoochoose1_64,popular,3528,srgnn,recall,40,0.5278185266020251,TC-SACP-G w/o Sur.
yoochoose1_64,popular,3528,srgnn,recall,50,0.6003613724999105,TC-SACP-G w/o Sur.
yoochoose1_64,popular,3528,srgnn,mrr,10,0.04327047365751791,TC-SACP-G w/o Sur.
yoochoose1_64,popular,3528,srgnn,mrr,20,0.05378258664279229,TC-SACP-G w/o Sur.
yoochoose1_64,popular,3528,srgnn,mrr,30,0.05811045117932307,TC-SACP-G w/o Sur.
yoochoose1_64,popular,3528,srgnn,mrr,40,0.06017820391588342,TC-SACP-G w/o Sur.
yoochoose1_64,popular,3528,srgnn,mrr,50,0.06178275762297658,TC-SACP-G w/o Sur.
yoochoose1_64,popular,3528,tron,recall,10,0.6557553376476705,TC-SACP-G w/o Sur.
yoochoose1_64,popular,3528,tron,recall,20,0.7705214850402452,TC-SACP-G w/o Sur.
yoochoose1_64,popular,3528,tron,recall,30,0.8278328523026729,TC-SACP-G w/o Sur.
yoochoose1_64,popular,3528,tron,recall,40,0.8604951329258018,TC-SACP-G w/o Sur.
yoochoose1_64,popular,3528,tron,recall,50,0.8828675402900525,TC-SACP-G w/o Sur.
yoochoose1_64,popular,3528,tron,mrr,10,0.3388368874968735,TC-SACP-G w/o Sur.
yoochoose1_64,popular,3528,tron,mrr,20,0.34691662386867683,TC-SACP-G w/o Sur.
yoochoose1_64,popular,3528,tron,mrr,30,0.34924364871218183,TC-SACP-G w/o Sur.
yoochoose1_64,popular,3528,tron,mrr,40,0.350180431433594,TC-SACP-G w/o Sur.
yoochoose1_64,popular,3528,tron,mrr,50,0.3506783781786962,TC-SACP-G w/o Sur.
yoochoose1_64,popular,3528,wearec,recall,10,0.05012701706680024,TC-SACP-G w/o Sur.
yoochoose1_64,popular,3528,wearec,recall,20,0.2340870871945329,TC-SACP-G w/o Sur.
yoochoose1_64,popular,3528,wearec,recall,30,0.3681348169880854,TC-SACP-G w/o Sur.
yoochoose1_64,popular,3528,wearec,recall,40,0.49400694121435473,TC-SACP-G w/o Sur.
yoochoose1_64,popular,3528,wearec,recall,50,0.5803606569108019,TC-SACP-G w/o Sur.
yoochoose1_64,popular,3528,wearec,mrr,10,0.012161096146211893,TC-SACP-G w/o Sur.
yoochoose1_64,popular,3528,wearec,mrr,20,0.024136599742803966,TC-SACP-G w/o Sur.
yoochoose1_64,popular,3528,wearec,mrr,30,0.029541114778167687,TC-SACP-G w/o Sur.
yoochoose1_64,popular,3528,wearec,mrr,40,0.03308525477229452,TC-SACP-G w/o Sur.
yoochoose1_64,popular,3528,wearec,mrr,50,0.034985295005711015,TC-SACP-G w/o Sur.
yoochoose1_64,popular,3660,freqrec,recall,10,0.011538874378331962,TC-SACP-G w/o Sur.
yoochoose1_64,popular,3660,freqrec,recall,20,0.15066728684389424,TC-SACP-G w/o Sur.
yoochoose1_64,popular,3660,freqrec,recall,30,0.2793480983219435,TC-SACP-G w/o Sur.
yoochoose1_64,popular,3660,freqrec,recall,40,0.3758810690901285,TC-SACP-G w/o Sur.
yoochoose1_64,popular,3660,freqrec,recall,50,0.4540233997638556,TC-SACP-G w/o Sur.
yoochoose1_64,popular,3660,freqrec,mrr,10,0.001753243010085831,TC-SACP-G w/o Sur.
yoochoose1_64,popular,3660,freqrec,mrr,20,0.01032570673388419,TC-SACP-G w/o Sur.
yoochoose1_64,popular,3660,freqrec,mrr,30,0.015475129816034706,TC-SACP-G w/o Sur.
yoochoose1_64,popular,3660,freqrec,mrr,40,0.018229722765462697,TC-SACP-G w/o Sur.
yoochoose1_64,popular,3660,freqrec,mrr,50,0.019952871796682623,TC-SACP-G w/o Sur.
yoochoose1_64,popular,3660,mdhg,recall,10,0.07413503166481807,TC-SACP-G w/o Sur.
yoochoose1_64,popular,3660,mdhg,recall,20,0.21104511789330566,TC-SACP-G w/o Sur.
yoochoose1_64,popular,3660,mdhg,recall,30,0.272353214784071,TC-SACP-G w/o Sur.
yoochoose1_64,popular,3660,mdhg,recall,40,0.32342838741994345,TC-SACP-G w/o Sur.
yoochoose1_64,popular,3660,mdhg,recall,50,0.37799205696089305,TC-SACP-G w/o Sur.
yoochoose1_64,popular,3660,mdhg,mrr,10,0.012791538669924302,TC-SACP-G w/o Sur.
yoochoose1_64,popular,3660,mdhg,mrr,20,0.02294129147804025,TC-SACP-G w/o Sur.
yoochoose1_64,popular,3660,mdhg,mrr,30,0.02535820034449005,TC-SACP-G w/o Sur.
